epoch,loss,cos_sim
70,0.1427985280752182,0.0
71,0.1512378752231598,0.0
72,0.1481819897890091,0.0
73,0.15600666403770447,0.0
74,1562524.75,0.9786368012428284
75,309980.1875,0.989814281463623
76,0.20774412155151367,0.0
77,0.2342822551727295,6.10808388132026e-20
78,0.26946601271629333,0.0
79,0.2993289828300476,7.813463892276766e-15
80,79.95020294189453,0.9968591332435608
81,0.3584132790565491,9.334766293278562e-11
82,0.38562458753585815,0.0
83,0.4090457856655121,0.0
84,0.44976139068603516,0.0
85,0.4766697585582733,0.0
86,0.47771796584129333,0.9810576438903809
87,0.4568813741207123,0.9584338665008545
88,0.5301518440246582,0.0
89,0.5458271503448486,0.0
90,0.5490863919258118,0.0
91,0.5835210680961609,0.0
92,0.5938320159912109,0.0
93,0.6034224033355713,0.0
94,0.6221703290939331,0.0
95,0.6421827077865601,0.0
96,0.6468563675880432,0.0
97,0.6456348896026611,0.0
98,58.299678802490234,0.9881417155265808
99,0.6785218119621277,3.754646797915484e-07
100,0.6834671497344971,6.393111930113064e-16
101,0.6617724895477295,0.0
102,0.711767315864563,0.0
103,0.7133861184120178,0.0
104,0.7166227698326111,0.0
105,0.7151233553886414,0.0
106,0.7324534058570862,0.0
107,0.7078202366828918,0.0
108,0.7246254086494446,0.0
109,0.7036648988723755,0.0
110,0.723550021648407,0.0
111,0.7183195948600769,0.0
112,31.837812423706055,0.9619699716567993
113,0.7314726710319519,0.0
114,0.7262434363365173,0.0
115,656761.9375,0.9906546473503113
116,0.7785102128982544,0.0
117,0.8635454177856445,0.0
118,0.9024478197097778,0.0
119,6786.17822265625,0.9975212812423706
120,1.0298583507537842,0.0
121,571945728.0,0.9672830700874329
122,1.2437764406204224,0.9720264673233032
123,1.3476965427398682,0.0
124,1.4965907335281372,0.9739617109298706
125,1.6281496286392212,0.0
126,1.7055730819702148,0.0
127,1.8379522562026978,0.0
128,1.9389448165893555,0.0
129,2.005561590194702,0.0
130,2.0563666820526123,4.750694090121917e-27
131,2.1870276927948,0.0
132,2.343872308731079,0.0
133,2.3802499771118164,0.06528721749782562
134,2.4046173095703125,0.0
135,0.2986483871936798,0.983306884765625
136,2.5734500885009766,0.0
137,2.5344631671905518,0.0
138,2.720410108566284,0.0
139,2.6293931007385254,0.00023726354993414134
140,2.771470785140991,0.0
141,2.7696614265441895,0.0
142,9180.384765625,0.9864937663078308
143,2.869994640350342,0.0
144,2.8903608322143555,1.6651014334706504e-13
145,2.9078526496887207,0.0
146,2.9410228729248047,0.0
147,2.933173179626465,0.0
148,8449.50390625,0.9947386384010315
149,3.102090358734131,0.004658826626837254
150,3.0827529430389404,0.0
151,3.0439035892486572,0.0
152,3.0874111652374268,0.0
153,3.145409345626831,0.0
154,3.1442813873291016,7.716588841437339e-27
155,3.095094919204712,0.0
156,3.158787965774536,0.0
157,152995.546875,0.9960455298423767
158,3.2536628246307373,0.0
159,3.171834945678711,0.0
160,3.194166421890259,0.0
161,4261.13720703125,0.9877960085868835
162,3.284769058227539,0.0
163,177326.890625,0.9962748289108276
164,3.318084478378296,0.0
165,3.2967076301574707,0.0
166,3.3922250270843506,0.0
167,3.35534930229187,0.0
168,3.4809796810150146,0.0
169,3.331841230392456,0.0
170,3.2811779975891113,0.0
171,3.443488359451294,0.0
172,3.412564992904663,0.0
173,359864.03125,0.9803324937820435
174,3.4983971118927,0.0
175,3.5626206398010254,1.0885571750130196e-18
176,15472.1484375,0.9456332921981812
177,3.646970748901367,0.0
178,3.575204610824585,0.0
179,3.6599807739257812,2.0393517603800593e-14
180,3.64385986328125,0.0
181,3.6246097087860107,0.0
182,3.8703067302703857,0.0
183,3.776951551437378,0.0
184,3.745878219604492,0.0
185,3.701566696166992,0.00030483148293569684
186,3.6457881927490234,0.0
187,3.7624473571777344,0.0
188,3.7774465084075928,0.0
189,3.815519332885742,0.0
190,3.7897701263427734,0.9537757635116577
191,3.6908118724823,0.9013014435768127
192,3.7836709022521973,0.0
193,12407721.0,0.9664114117622375
194,3.8934171199798584,0.0
195,102265.8203125,0.9800205230712891
196,4.212306976318359,0.0
197,4.316451549530029,0.0
198,10501283.0,0.9530558586120605
199,4.7328338623046875,4.623020299909797e-10
200,2574.493896484375,0.9838859438896179
201,4.979317665100098,0.0
202,4.578549861907959,0.9871680736541748
203,5.5820231437683105,0.0
204,5.6673078536987305,0.0
205,5.795959949493408,0.0
206,6.007174968719482,0.0
207,6.031783580780029,0.0
208,6.205482006072998,0.0
209,6.054187297821045,0.0
210,6.409472942352295,0.0
211,6.441730499267578,0.9826886057853699
212,6.573042392730713,0.0
213,6.58123254776001,0.9840054512023926
214,6.647650241851807,0.0
215,208148.109375,0.9850358366966248
216,6.825089454650879,0.0
217,2.538220167160034,0.9606703519821167
218,6.974643707275391,0.0
219,7.069838047027588,0.0
220,7.097413063049316,8.947765751034123e-26
221,36889164.0,0.9467371106147766
222,7.674382209777832,0.0
223,3879681.75,0.943310022354126
224,8.671708106994629,0.0
225,9.439752578735352,0.0
226,10.048686027526855,0.0
227,10.158775329589844,0.0
228,10.463135719299316,0.0
229,11.21837043762207,0.0
230,11.52260684967041,0.0
231,11.797733306884766,0.0
232,12.00720500946045,0.9796947836875916
233,12.340888023376465,4.1048016011287366e-16
234,12.811808586120605,0.0
235,13.00523853302002,0.0
236,13.380438804626465,1.195727466012401e-22
237,13.035693168640137,0.0
238,13.53380012512207,0.0
239,14.045748710632324,0.0
240,13.709442138671875,0.0
241,13.870207786560059,0.0
242,1157.6910400390625,0.982820987701416
243,28831.978515625,0.930463433265686
244,14.236035346984863,0.0
245,14.907156944274902,0.0
246,15.079851150512695,0.0
247,14.484456062316895,0.0
248,14.995063781738281,0.0
249,14.684112548828125,0.0
250,15.09013557434082,0.0
251,15.273837089538574,0.0
252,15.17173957824707,0.0
253,14.578227043151855,0.0
254,15.100419998168945,0.0
255,15.114891052246094,0.0
256,14.666839599609375,0.0
257,8515.1513671875,0.9789190888404846
258,15.22680377960205,0.0
259,15.460412979125977,0.0
260,15.5691499710083,0.0
261,15.419984817504883,0.0
262,14.843688011169434,0.0
263,15.4710054397583,0.0
264,15.43963623046875,0.0
265,15.261248588562012,0.0
266,15.08533000946045,0.9461185932159424
267,15.774909973144531,0.0
268,15.84815502166748,0.0
269,15.249829292297363,7.366320176060981e-08
270,15.490948677062988,0.029911205172538757
271,15.52139949798584,0.0
272,15.346196174621582,6.38328661262271e-18
273,13.57688045501709,0.9689729809761047
274,15.141534805297852,5.385104806521213e-09
275,15.728667259216309,0.0
276,8421.8232421875,0.9862712621688843
277,15.366739273071289,0.0
278,15.209782600402832,0.0
279,15.638920783996582,0.0
280,15.481595039367676,0.0
281,15.01933765411377,0.0
282,15.518251419067383,0.0
283,15.366957664489746,0.0
284,15.607133865356445,0.0
285,12.500062942504883,0.9507662057876587
286,15.419886589050293,0.0
287,6365407.5,0.9426169991493225
288,0.30903443694114685,0.9917078614234924
289,16.369497299194336,6.49781251027548e-09
290,16.827604293823242,0.0
291,17.1518611907959,0.0
292,17.209402084350586,0.0
293,17.419771194458008,0.9920273423194885
294,18.295787811279297,0.0
295,18.11366844177246,0.0
296,18.39847755432129,0.9858542680740356
297,2393.003662109375,0.9837135076522827
298,18.748085021972656,0.9876506924629211
299,18.68405532836914,0.0
300,719648.9375,0.9577808380126953
301,4023.598388671875,0.9681922197341919
302,56792.05859375,0.9905097484588623
303,20.966588973999023,0.0
304,21.255420684814453,0.0
305,8416.876953125,0.988235354423523
306,21.32142448425293,0.0
307,21.872394561767578,0.0
308,22.576019287109375,0.0
309,10.038844108581543,0.9888988137245178
310,22.820362091064453,0.0
311,22.700529098510742,0.0
312,23.45088768005371,0.0
313,23.649057388305664,0.0
314,24.023771286010742,0.0
315,23.998079299926758,1.8381339565634914e-17
316,24.464265823364258,3.654532958532444e-27
317,23.911685943603516,0.00010700157145038247
318,24.232421875,0.0
319,5851.98779296875,0.975449800491333
320,23.42435646057129,0.0
321,24.306669235229492,0.0
322,24.081928253173828,5.8586084316221625e-18
323,24.632749557495117,7.119577816183664e-08
324,24.82938575744629,0.0
325,24.070722579956055,0.0
326,24.94344139099121,0.0
327,25.048566818237305,0.0
328,24.710132598876953,0.0
329,25.196043014526367,0.0
330,24.861974716186523,0.0
331,25.03463363647461,0.0
332,25.249441146850586,0.0
333,24.894710540771484,0.0
334,24.945219039916992,0.0
335,11.808123588562012,0.9909018278121948
336,25.274349212646484,0.0
337,2982.930419921875,0.988165020942688
338,24.72572135925293,0.0
339,24.922449111938477,0.0
340,13.590707778930664,0.9940204620361328
341,24.392515182495117,0.0
342,25.10365867614746,0.0
343,24.775768280029297,0.0
344,25.448959350585938,0.0
345,25.428863525390625,0.0
346,24.36895179748535,0.9487360119819641
347,24.598995208740234,0.0
348,25.119020462036133,0.0
349,25.046531677246094,0.0
350,5827.88623046875,0.995784342288971
351,24.646839141845703,0.0
352,217278416.0,0.9453100562095642
353,26.51715087890625,0.0
354,29.606290817260742,0.9880478978157043
355,31.459863662719727,0.0
356,5980.62451171875,0.9821493029594421
357,35.96928405761719,0.0
358,38.555213928222656,9.234954014846293e-25
359,40.09423828125,0.0
360,40.663421630859375,0.0
361,42.61180114746094,0.0
362,285100.5,0.9789945483207703
363,46.01325225830078,0.06322913616895676
364,50206.765625,0.9308337569236755
365,48.01469802856445,0.0
366,50.60297775268555,0.0
367,52.75783920288086,0.0
368,53485452.0,0.9437785744667053
369,56.675777435302734,0.9705113172531128
370,58.60346603393555,0.0
371,61.88661575317383,0.0
372,66.90123748779297,0.0
373,68.83052825927734,4.4897709288153236e-20
374,71.74839782714844,0.0
375,410.4054870605469,0.9749030470848083
376,76.0579605102539,0.0
377,77.51553344726562,0.0
378,77.68315887451172,0.0
379,79.57666015625,0.0
380,82.23017883300781,0.05273808538913727
381,2251.36669921875,0.9898198843002319
382,81.49357604980469,0.9836963415145874
383,87.97167205810547,0.0
384,241500.65625,0.9490585923194885
385,88.19474792480469,0.0
386,90.4249267578125,0.0
387,88.88225555419922,0.0
388,90.83882141113281,0.0
389,93.50900268554688,0.0
390,91.41313934326172,0.0
391,92.62529754638672,0.0
392,95.17562866210938,0.0
393,96.62400817871094,0.0
394,96.54341888427734,0.0
395,95.76720428466797,0.0
396,93.99930572509766,0.9680858850479126
397,93.6374282836914,0.0
398,93.8011703491211,0.0
399,94.46123504638672,0.0
400,24584.154296875,0.973669171333313
401,37372.87109375,0.9627140164375305
402,97.5152359008789,0.0
403,96.82807159423828,9.311490467567296e-10
404,97.13190460205078,0.9894850850105286
405,97.88384246826172,0.0
406,98.28124237060547,0.0
407,97.07197570800781,0.001106185489334166
408,100.30757141113281,0.0
409,97.79891204833984,0.0
410,97.4975814819336,0.0
411,340595.59375,0.9438492059707642
412,96.73400115966797,0.0
413,97.976318359375,0.0
414,96.98573303222656,0.0
415,103.93580627441406,8.827624513307118e-17
416,1783681.375,0.9590417742729187
417,101.12750244140625,0.0
418,104.36370849609375,0.0
419,105.34061431884766,0.0
420,104.13048553466797,1.2283195345049033e-17
421,104.88701629638672,0.0
422,108.2633056640625,0.0
423,108.443359375,0.0
424,111.58203125,0.0
425,107.97830963134766,0.0
426,110.12640380859375,0.0
427,110.59720611572266,0.9742920398712158
428,114.46282958984375,0.0
429,110.1540298461914,4.5449459625500344e-13
430,111.1888427734375,0.0
431,678373.8125,0.9622721672058105
432,141037.671875,0.9554753303527832
433,115.71324920654297,0.0
434,115.45645904541016,0.0
435,118.53038787841797,0.0
436,119.04375457763672,0.0
437,116.86931610107422,0.0
438,115.45757293701172,0.0
439,117.99208068847656,0.0
440,119.68243408203125,0.0
441,124.89095306396484,0.0
442,60.855934143066406,0.9898037314414978
443,120.6190185546875,0.0
444,120.8006820678711,0.0
445,124.24874114990234,0.0
446,119.42867279052734,0.0
447,126.1260757446289,0.0
448,119.89849853515625,1.6820350694868997e-18
449,125.207763671875,0.0
450,122.62789154052734,0.0
451,122.27022552490234,0.0
452,118.44377899169922,0.9927251935005188
453,121.76700592041016,0.0
454,123.52758026123047,1.0160290433630973e-15
455,6408456.0,0.9396429061889648
456,128.26092529296875,0.0
457,278.9196472167969,0.9816625714302063
458,133.29400634765625,0.0
459,134.02565002441406,1.7526748273341156e-26
460,133.71282958984375,0.9339165091514587
461,134.0113067626953,0.0
462,137.67149353027344,2.1028121653046206e-27
463,141.1412811279297,1.547952229809144e-27
464,136.33006286621094,0.0
465,136.8927001953125,0.0
466,144.4229278564453,0.9943075180053711
467,143.49681091308594,0.0
468,142.18226623535156,0.0
469,142.7779083251953,0.0
470,148.49790954589844,1.057204161962076e-15
471,141.27951049804688,0.0
472,144.33290100097656,0.0
473,145.9808349609375,0.9940424561500549
474,140.0477752685547,0.0
475,148.3851318359375,0.0
476,147.7603759765625,0.0
477,143.49427795410156,0.0
478,105.96971893310547,0.9946288466453552
479,148.07615661621094,0.0
480,150.7978973388672,3.6141635897831955e-16
481,141.66090393066406,1.823580083331957e-20
482,149.9286651611328,0.0
483,147.0793914794922,0.0
484,143.86306762695312,0.0
485,144.3144989013672,0.0
486,146.1659698486328,0.0
487,143.2537841796875,0.07562924921512604
488,144.8457489013672,0.9273549914360046
489,141.17250061035156,0.0
490,143.0192108154297,0.0
491,1509226.375,0.956131100654602
492,147.82591247558594,6.43557603041689e-12
493,152.5050506591797,0.0
494,148.67916870117188,0.0
495,149.0238494873047,0.0
496,153.31741333007812,0.0
497,155.08253479003906,0.0
498,157.1540985107422,0.0
499,155.1198272705078,0.0
500,4048314.0,0.9502612352371216
501,162.732421875,0.0
502,160.24566650390625,1.5652661458642747e-11
503,166.65965270996094,0.0
504,162.8533172607422,0.0
505,174.21426391601562,0.0
506,168.04681396484375,0.0
507,170.2071075439453,0.19122369587421417
508,177.3218994140625,0.0
509,176.5413818359375,0.0
510,176.13931274414062,0.0
511,901613.3125,0.9265288710594177
512,187.86143493652344,0.0
513,176.3192596435547,2.3845486349372003e-11
514,184.8796844482422,0.9834031462669373
515,89.41799926757812,0.9359647631645203
516,184.82395935058594,0.0
517,183.5403289794922,0.0
518,190.9819793701172,0.0
519,187.0023193359375,5.213902063242059e-22
520,186.6624298095703,0.9867135286331177
521,200.09622192382812,0.0
522,199.375244140625,0.0
523,198.65855407714844,0.0
524,199.56993103027344,0.0
525,145.27981567382812,0.9959028363227844
526,193.11981201171875,3.516821323046315e-07
527,195.11280822753906,0.0
528,201.20643615722656,0.0
529,203.2368621826172,0.9976649880409241
530,199.10568237304688,0.0
531,196.01583862304688,0.0
532,192.54978942871094,0.0
533,195.53411865234375,0.0
534,192.65525817871094,0.0
535,195.5811309814453,0.0
536,197.35745239257812,9.439604653493916e-11
537,200.56954956054688,0.0
538,129.41062927246094,0.9444467425346375
539,194.15065002441406,0.0
540,194.6256103515625,0.0
541,38759.49609375,0.960015058517456
542,193.78305053710938,5.8446748880669475e-05
543,27486.37890625,0.996417760848999
544,190.58538818359375,0.0
545,192.7330322265625,0.0
546,195.65782165527344,0.0
547,197.63299560546875,0.0
548,198.2824249267578,0.0
549,196.84764099121094,2.2485420163054525e-18
550,199.54574584960938,0.0
551,194.25830078125,0.9311298131942749
552,200.47987365722656,0.0
553,190.14796447753906,0.9445419907569885
554,201.15052795410156,0.0
555,195.2903289794922,0.0
556,197.3668975830078,0.0
557,198.47140502929688,0.0
558,196.03958129882812,0.0
559,196.66683959960938,0.0
560,144.0548553466797,0.9984639883041382
561,191.35133361816406,8.408122299694426e-22
562,191.3695831298828,0.0
563,193.0101318359375,0.0
564,196.08685302734375,0.0
565,198.39646911621094,0.0
566,193.0603485107422,0.0
567,197.8523406982422,9.025776290788686e-18
568,10392.423828125,0.9867768883705139
569,6709.5634765625,0.9965091347694397
570,193.18869018554688,1.3595660597331971e-08
571,33.36186218261719,0.9782240986824036
572,198.6731414794922,0.0
573,179.10914611816406,0.9980745911598206
574,196.05313110351562,0.0
575,199.11790466308594,0.0
576,3.4258008003234863,0.9921351671218872
577,196.552490234375,0.0
578,195.36131286621094,0.0
579,203.6065216064453,0.0
580,194.9575653076172,0.0
581,4879435.5,0.9616144299507141
582,204.34039306640625,0.0
583,203.68910217285156,0.0
584,12998.697265625,0.9949480295181274
585,206.23696899414062,0.0
586,214.1990203857422,0.0
587,598.42724609375,0.9923438429832458
588,219.960205078125,0.9995760917663574
589,223.0921630859375,2.3845257365873174e-11
590,224.75674438476562,0.0
591,226.29966735839844,0.0
592,226.6645050048828,0.0
593,225.5724639892578,0.0
594,232.50634765625,0.0
595,226.2540740966797,0.0
596,236.7909393310547,0.0
597,237.99612426757812,0.0
598,228.4955596923828,0.0
599,232.6002655029297,0.0
600,233.7905731201172,0.9855804443359375
601,238.6461944580078,0.0
602,242.6869659423828,0.0
603,8691.0654296875,0.9927003383636475
604,238.9890594482422,0.0
605,234.33731079101562,0.0
606,235.8366241455078,0.0
607,231.9491424560547,2.2544617284125934e-09
608,234.25439453125,0.0
609,241.53421020507812,0.0
610,239.3223876953125,0.0
611,1224.5745849609375,0.9785746335983276
612,106.76423645019531,0.9956425428390503
613,238.3798828125,0.0
614,237.0073699951172,0.0
615,241.62681579589844,0.0
616,241.86106872558594,0.0
617,231.81480407714844,0.0
618,238.7971954345703,0.0
619,232.6154022216797,0.0
620,237.56407165527344,0.0
621,227.24649047851562,0.0
622,232.43240356445312,0.0
623,229.7851104736328,0.0
624,239.28758239746094,0.0
625,234.1600341796875,0.0
626,234.40859985351562,0.0
627,236.3997802734375,0.0
628,237.8882293701172,0.0
629,225.6028289794922,0.0
630,228.408447265625,0.0
631,229.8078155517578,0.0
632,230.26370239257812,0.0
633,231.2291259765625,0.0
634,227.5572967529297,0.9671950340270996
635,229.3397674560547,0.0
636,226.6744384765625,0.0
637,228.4979705810547,0.0
638,190421.421875,0.986968994140625
639,231.1973419189453,0.0
640,225.3537139892578,0.0
641,225.09056091308594,0.9962311387062073
642,230.99815368652344,2.644276548835478e-07
643,228.0081787109375,0.0
644,232.9325714111328,0.0
645,231.12136840820312,0.0
646,229.941650390625,0.0
647,236.3411865234375,0.0
648,225.4806365966797,0.0
649,228.9483184814453,0.0
650,235.57273864746094,0.0
651,9656.2880859375,0.9993565678596497
652,235.7584228515625,0.9659339785575867
653,89466.1328125,0.9919058680534363
654,234.5640106201172,0.0
655,232.08616638183594,0.0
656,235.576904296875,6.133553688414395e-05
657,234.6876678466797,0.0
658,237.97329711914062,1.6178583909089438e-19
659,231.7949981689453,0.0
660,242.24282836914062,0.0
661,21.911413192749023,0.9986744523048401
662,241.42076110839844,0.0
663,240.27334594726562,0.0
664,231.2960662841797,0.0
665,237.31484985351562,0.0
666,231.2246551513672,5.366850627103181e-12
667,232.77989196777344,0.0
668,243.2017822265625,0.0
669,234.675048828125,0.0
670,242.28807067871094,0.0
671,237.66336059570312,0.0
672,238.9777374267578,8.910708108877952e-12
673,235.0503387451172,0.0
674,241.1294403076172,0.0
675,230.5851287841797,0.0
676,243.2387237548828,0.0
677,237.39456176757812,4.393011128478452e-12
678,232.45779418945312,0.0
679,232.85498046875,0.0
680,230.4635467529297,0.0
681,228.4220733642578,6.771940863972703e-13
682,232.5605926513672,0.9448187947273254
683,229.9514617919922,0.0
684,235.18994140625,0.0
685,209.8380889892578,0.9993627071380615
686,233.2567596435547,0.0
687,227.19094848632812,0.9992755055427551
688,228.16026306152344,0.0
689,147.4188232421875,0.9924328923225403
690,223.8031768798828,0.0
691,228.1828155517578,0.0
692,227.16091918945312,0.0
693,35213.015625,0.9935967922210693
694,217.55081176757812,6.930874405952636e-06
695,222.60032653808594,0.0
696,222.26171875,0.0
697,178.16880798339844,0.9681804776191711
698,229.15676879882812,0.0
699,238.38809204101562,0.0
700,232.23876953125,0.0
701,226.3849639892578,0.0
702,63.20380783081055,0.9931412935256958
703,229.249755859375,0.0
704,229.87991333007812,0.0
705,224.37242126464844,0.0
706,231.11607360839844,0.0
707,222.4468994140625,0.03584993630647659
708,222.572021484375,0.0
709,230.4964599609375,0.0
710,224.1324920654297,0.0
711,222.4554901123047,0.0
712,228.3568572998047,6.85622580931522e-07
713,228.03543090820312,0.0
714,229.7463836669922,0.0
715,221.7816162109375,0.0
716,224.28128051757812,0.0
717,222.44590759277344,0.0
718,222.99588012695312,0.0
719,218.41445922851562,3.0684535079104295e-15
720,219.7657470703125,0.999570906162262
721,174.0225067138672,0.9823419451713562
722,223.44924926757812,0.0
723,221.51858520507812,0.0
724,216.3841094970703,0.0
725,217.80398559570312,1.5145629370242654e-16
726,218.20742797851562,0.0
727,220.67820739746094,0.0
728,211.8179168701172,0.0
729,32911.453125,0.9961679577827454
730,224.0678253173828,0.0
731,212.90013122558594,7.876909541293386e-11
732,218.57083129882812,0.0
733,224.6391143798828,0.3856334090232849
734,222.4564208984375,0.0
735,214.28916931152344,0.0
736,142016.671875,0.9954380393028259
737,215.135986328125,0.0
738,221.3942413330078,0.0
739,224.4029541015625,0.0
740,224.03977966308594,0.0
741,220.90234375,0.0
742,220.3325958251953,0.0
743,225.8865203857422,0.0
744,227.68052673339844,0.0
745,227.06614685058594,1.1252250317423354e-19
746,217.5192108154297,0.0
747,225.42381286621094,0.0
748,233.79348754882812,0.0
749,224.0510711669922,0.0
750,220.57017517089844,0.0
751,223.2477264404297,0.0
752,225.3092498779297,0.032363247126340866
753,7383.60546875,0.9826027154922485
754,224.32798767089844,0.0
755,13825.6943359375,0.9545271992683411
756,227.0211944580078,0.0
757,216.49575805664062,0.987805962562561
758,226.348388671875,0.0
759,221.87258911132812,0.0
760,218.3307647705078,0.0
761,222.59165954589844,0.0
762,223.83079528808594,0.0
763,216.51211547851562,0.0
764,220.96470642089844,0.0
765,222.3101806640625,0.0
766,219.6749725341797,0.0
767,220.87901306152344,0.0
768,143.6167755126953,0.9974517822265625
769,222.34280395507812,0.0
770,224.1705322265625,0.0
771,223.7654571533203,0.0
772,219.2542724609375,0.0
773,218.7667999267578,0.0
774,220.6199951171875,0.0
775,214.78042602539062,0.0
776,213.28208923339844,0.0
777,216.680908203125,0.9981282949447632
778,113.08992004394531,0.9714618921279907
779,214.37319946289062,0.987984836101532
780,218.7528533935547,0.0
781,219.0072479248047,0.0
782,211.5832061767578,0.0
783,218.3564910888672,0.0
784,214.41958618164062,0.0
785,734.4151611328125,0.9920321106910706
786,214.8770751953125,0.0
787,206.6378173828125,0.0
788,220.18272399902344,0.0
789,209.20657348632812,0.0
790,219.85733032226562,0.0
791,213.52786254882812,0.0
792,216.8536376953125,0.0
793,212.69680786132812,0.0
794,211.7415313720703,0.0
795,211.21153259277344,3.9851126842904705e-09
796,206.3466033935547,0.0
797,207.7096405029297,0.0
798,205.3551483154297,0.0
799,213.03152465820312,0.0
800,206.23941040039062,0.0
801,214.10342407226562,0.0
802,213.1472930908203,0.0
803,206.7756805419922,0.0
804,33452.8125,0.9863904714584351
805,134339.75,0.9994260668754578
806,2906455.0,0.9679514169692993
807,1457634.375,0.9731548428535461
808,220.9186248779297,0.0
809,233.63967895507812,0.0
810,241.3636474609375,0.9645887017250061
811,243.95591735839844,0.0
812,26951732.0,0.9679620265960693
813,210.47264099121094,0.9959300756454468
814,278.91845703125,0.0
815,295.29278564453125,0.0
816,317.6925964355469,0.0
817,324.9153747558594,0.0
818,337.4740295410156,4.046308682164907e-16
819,345.15472412109375,0.0
820,368.9247741699219,0.9611071348190308
821,379.9789733886719,0.0
822,371.8235168457031,2.9882831777648666e-13
823,245.05679321289062,0.9911558628082275
824,388.9284362792969,0.0
825,400.6507873535156,0.0
826,395.5918884277344,2.461185627126501e-25
827,417.10650634765625,0.0
828,114554536.0,0.9615582823753357
829,442.4696960449219,0.0
830,475.6346740722656,0.9928781390190125
831,510.0957946777344,0.0
832,525.9190673828125,0.0
833,558.7274780273438,0.00029360063490457833
834,560.2162475585938,0.0
835,594.8173217773438,0.0
836,624.2099609375,0.0
837,662.7338256835938,0.0
838,647.6434936523438,0.0
839,680.9808959960938,0.0549604706466198
840,689.3339233398438,7.412070043094562e-27
841,712.739501953125,0.9564135074615479
842,701.9454956054688,0.0
843,717.6470336914062,0.0
844,711.8533325195312,0.0
845,67522.1796875,0.996272087097168
846,754.98095703125,0.0
847,750.2533569335938,0.0
848,97406992.0,0.9677590131759644
849,827.7843627929688,0.9835430979728699
850,844.6482543945312,0.0
851,839.0001831054688,0.9977914690971375
852,888.3197631835938,1.0030811251060534e-11
853,4532888.0,0.9681898355484009
854,1015.3934936523438,0.9514528512954712
855,1035.906494140625,0.0
856,1105.5223388671875,0.0
857,1103.912841796875,2.2797612322239535e-12
858,1062.0941162109375,0.9634729027748108
859,1182.431640625,0.0
860,1222.9283447265625,0.0
861,25567.419921875,0.995841383934021
862,1235.4658203125,2.6663241112270735e-22
863,1301.77783203125,0.0
864,1302.7340087890625,0.0
865,1356.463134765625,3.056674230994548e-17
866,1346.9810791015625,0.0
867,1328.0986328125,0.0
868,1364.968994140625,0.0
869,1368.4007568359375,0.0
870,1375.654296875,0.9962595701217651
871,1351.2713623046875,0.0
872,1378.75146484375,2.4107647302040736e-13
873,1374.2802734375,0.0
874,1376.2640380859375,0.0
875,1367.7474365234375,0.0
876,1377.218017578125,0.0
877,1381.2545166015625,0.0
878,1419.197998046875,0.0
879,1407.460205078125,2.6570892091823836e-18
880,1389.3026123046875,0.0
881,1411.562255859375,1.5492927172297902e-14
882,1391.640625,0.9938780665397644
883,1406.9591064453125,3.5814407370474245e-24
